Name : Name of Mech | Tons: Tonnage | BV: BV | PV: PV | Role: Role
Name : Nova Cat C | Tons: 70 | BV: 1,944 | PV: 42 | Role: Sniper
Name : Nova Cat D | Tons: 70 | BV: 2,084 | PV: 40 | Role: Brawler
Name : Nova Cat Prime | Tons: 70 | BV: 2,530 | PV: 44 | Role: Sniper
Name : Shootist ST-8A | Tons: 70 | BV: 1,507 | PV: 41 | Role: Brawler
Name : Thor (Summoner) A | Tons: 70 | BV: 2,145 | PV: 40 | Role: Sniper
Name : Thor (Summoner) B | Tons: 70 | BV: 2,159 | PV: 45 | Role: Missile Boat
Name : Thor (Summoner) C | Tons: 70 | BV: 2,379 | PV: 43 | Role: Skirmisher
Name : Thor (Summoner) D | Tons: 70 | BV: 2,643 | PV: 43 | Role: Sniper
Name : Thor (Summoner) E | Tons: 70 | BV: 2,612 | PV: 46 | Role: Skirmisher
Name : Thor (Summoner) F | Tons: 70 | BV: 2,186 | PV: 46 | Role: Skirmisher
Name : Thor (Summoner) H | Tons: 70 | BV: 2,536 | PV: 43 | Role: Skirmisher
Name : Thor (Summoner) M | Tons: 70 | BV: 2,251 | PV: 41 | Role: Sniper
Name : Thor (Summoner) Prime | Tons: 70 | BV: 2,298 | PV: 43 | Role: Sniper
Name : Thunder THR-1L | Tons: 70 | BV: 1,471 | PV: 44 | Role: Skirmisher
Name : Viper VP-1 | Tons: 70 | BV: 1,609 | PV: 34 | Role: Brawler
Name : Viper VP-5 | Tons: 70 | BV: 1,539 | PV: 36 | Role: Brawler
Name : Warhammer C 3 | Tons: 70 | BV: 2,772 | PV: 49 | Role: Brawler
Name : Warhammer WHM-6D | Tons: 70 | BV: 1,471 | PV: 36 | Role: Brawler
Name : Warhammer WHM-6K | Tons: 70 | BV: 1,305 | PV: 32 | Role: Brawler
Name : Warhammer WHM-6K (Olesko) | Tons: 70 | BV: 1,338 | PV: 40 | Role: Brawler
Name : Warhammer WHM-6L | Tons: 70 | BV: 1,311 | PV: 31 | Role: Brawler
Name : Warhammer WHM-6Rb | Tons: 70 | BV: 1,431 | PV: 38 | Role: Brawler
Name : Warhammer WHM-6Rk | Tons: 70 | BV: 1,621 | PV: 42 | Role: Skirmisher
Name : Warhammer WHM-7A | Tons: 70 | BV: 1,679 | PV: 40 | Role: Brawler
Name : Warhammer WHM-7CS | Tons: 70 | BV: 1,751 | PV: 37 | Role: Brawler
Name : Warhammer WHM-7K | Tons: 70 | BV: 1,651 | PV: 39 | Role: Brawler
Name : Warhammer WHM-7M | Tons: 70 | BV: 1,487 | PV: 35 | Role: Brawler
Name : Warhammer WHM-7M-DC | Tons: 70 | BV: 1,402 | PV: 35 | Role: Brawler
Name : Warhammer WHM-7S | Tons: 70 | BV: 1,477 | PV: 36 | Role: Brawler
Name : Bandersnatch BNDR-01A | Tons: 75 | BV: 1,478 | PV: 37 | Role: Brawler
Name : Bandersnatch BNDR-01A (Horus) | Tons: 75 | BV: 1,587 | PV: 41 | Role: Brawler
Name : Black Knight BL-10-KNT (Ross) | Tons: 75 | BV: 2,103 | PV: 43 | Role: Brawler
Name : Black Knight BL-6b-KNT | Tons: 75 | BV: 1,627 | PV: 42 | Role: Brawler
Name : Black Knight BL-6-KNT | Tons: 75 | BV: 1,551 | PV: 39 | Role: Brawler
Name : Black Knight BL-7-KNT | Tons: 75 | BV: 1,443 | PV: 34 | Role: Brawler
Name : Black Knight BL-7-KNT-L | Tons: 75 | BV: 1,409 | PV: 33 | Role: Brawler
Name : Black Knight BL-9-KNT | Tons: 75 | BV: 1,678 | PV: 37 | Role: Brawler
Name : Dragon Fire DGR-3F | Tons: 75 | BV: 1,855 | PV: 43 | Role: Brawler
Name : Dragon Fire DGR-4F | Tons: 75 | BV: 1,900 | PV: 43 | Role: Brawler
Name : Falconer FLC-8R | Tons: 75 | BV: 2,231 | PV: 40 | Role: Skirmisher
Name : Flashman FLS-7K | Tons: 75 | BV: 1,480 | PV: 36 | Role: Brawler
Name : Flashman FLS-8K | Tons: 75 | BV: 1,779 | PV: 41 | Role: Skirmisher
Name : Flashman FLS-9C | Tons: 75 | BV: 1,779 | PV: 48 | Role: Skirmisher
Name : Hammerhands HMH-3D (Kessem) | Tons: 75 | BV: 1,413 | PV: 38 | Role: Juggernaut
Name : Helepolis HEP-3H | Tons: 75 | BV: 1,380 | PV: 46 | Role: Missile Boat
Name : Mad Cat (Timber Wolf) (Bounty Hunter) | Tons: 75 | BV: 2,829 | PV: 59 | Role: Brawler
Name : Mad Cat (Timber Wolf) (Pryde) | Tons: 75 | BV: 2,900 | PV: 51 | Role: Missile Boat
Name : Mad Cat (Timber Wolf) A | Tons: 75 | BV: 2,854 | PV: 59 | Role: Skirmisher
Name : Mad Cat (Timber Wolf) B | Tons: 75 | BV: 2,224 | PV: 48 | Role: Sniper
Name : Mad Cat (Timber Wolf) C | Tons: 75 | BV: 2,500 | PV: 50 | Role: Sniper
Name : Mad Cat (Timber Wolf) D | Tons: 75 | BV: 2,682 | PV: 51 | Role: Skirmisher
Name : Mad Cat (Timber Wolf) E | Tons: 75 | BV: 2,444 | PV: 53 | Role: Sniper
Name : Mad Cat (Timber Wolf) H | Tons: 75 | BV: 2,627 | PV: 58 | Role: Missile Boat
Name : Mad Cat (Timber Wolf) N | Tons: 75 | BV: 2,862 | PV: 53 | Role: Brawler
Name : Mad Cat (Timber Wolf) Prime | Tons: 75 | BV: 2,737 | PV: 54 | Role: Brawler
Name : Mad Cat (Timber Wolf) S | Tons: 75 | BV: 2,462 | PV: 54 | Role: Skirmisher
Name : Mad Cat (Timber Wolf) TC | Tons: 75 | BV: 2,903 | PV: 52 | Role: Skirmisher
Name : Maelstrom MTR-5K | Tons: 75 | BV: 1,694 | PV: 44 | Role: Skirmisher
Name : Marauder (Bounty Hunter-3015) | Tons: 75 | BV: 1,919 | PV: 45 | Role: Juggernaut
Name : Marauder (Bounty Hunter-3044) | Tons: 75 | BV: 2,103 | PV: 41 | Role: Sniper
Name : Marauder MAD-1R | Tons: 75 | BV: 1,420 | PV: 37 | Role: Sniper
Name : Marauder MAD-2R | Tons: 75 | BV: 1,630 | PV: 40 | Role: Sniper
Name : Marauder MAD-3D | Tons: 75 | BV: 1,470 | PV: 35 | Role: Brawler
Name : Marauder MAD-3L | Tons: 75 | BV: 1,369 | PV: 35 | Role: Brawler
Name : Marauder MAD-3M | Tons: 75 | BV: 1,335 | PV: 34 | Role: Brawler
Name : Marauder MAD-3R | Tons: 75 | BV: 1,363 | PV: 35 | Role: Sniper
Name : Marauder MAD-5CS | Tons: 75 | BV: 1,648 | PV: 36 | Role: Sniper
Name : Marauder MAD-5D | Tons: 75 | BV: 1,787 | PV: 37 | Role: Skirmisher
Name : Marauder MAD-5D-DC | Tons: 75 | BV: 1,787 | PV: 35 | Role: Brawler
Name : Marauder MAD-5M | Tons: 75 | BV: 1,471 | PV: 33 | Role: Skirmisher
Name : Marauder MAD-5S | Tons: 75 | BV: 1,799 | PV: 36 | Role: Sniper
Name : Marauder MAD-SD (Douglass) | Tons: 75 | BV: 1,459 | PV: 39 | Role: Brawler
Name : Masauwu   | Tons: 75 | BV: 2,299 | PV: 46 | Role: Brawler
Name : Night Gyr A | Tons: 75 | BV: 2,680 | PV: 45 | Role: Skirmisher
Name : Night Gyr B | Tons: 75 | BV: 2,140 | PV: 38 | Role: Sniper
Name : Night Gyr C | Tons: 75 | BV: 2,468 | PV: 42 | Role: Skirmisher
Name : Night Gyr D | Tons: 75 | BV: 2,889 | PV: 46 | Role: Missile Boat
Name : Night Gyr E | Tons: 75 | BV: 2,717 | PV: 47 | Role: Skirmisher
Name : Night Gyr Prime | Tons: 75 | BV: 2,830 | PV: 47 | Role: Skirmisher
Name : Onslaught SA-OS | Tons: 75 | BV: 1,562 | PV: 39 | Role: Skirmisher
Name : Orion IIC   | Tons: 75 | BV: 2,392 | PV: 46 | Role: Sniper
Name : Orion ON1-M | Tons: 75 | BV: 1,414 | PV: 36 | Role: Brawler
Name : Orion ON1-MA | Tons: 75 | BV: 1,501 | PV: 39 | Role: Brawler
Name : Orion ON1-MB | Tons: 75 | BV: 1,472 | PV: 36 | Role: Brawler
Name : Orion ON1-MC | Tons: 75 | BV: 1,501 | PV: 40 | Role: Brawler
Name : Orion ON1-M-DC | Tons: 75 | BV: 1,444 | PV: 37 | Role: Brawler
Name : Orion ON1-V | Tons: 75 | BV: 1,298 | PV: 35 | Role: Brawler
Name : Orion ON1-VA | Tons: 75 | BV: 1,328 | PV: 39 | Role: Juggernaut
Name : Orion ON1-V-DC | Tons: 75 | BV: 1,310 | PV: 35 | Role: Brawler
Name : Penetrator PTR-4D | Tons: 75 | BV: 1,687 | PV: 39 | Role: Skirmisher
Name : Penetrator PTR-4F | Tons: 75 | BV: 1,564 | PV: 43 | Role: Missile Boat
Name : Penetrator PTR-6M | Tons: 75 | BV: 1,639 | PV: 39 | Role: Skirmisher
Name : Penetrator PTR-6S | Tons: 75 | BV: 1,689 | PV: 39 | Role: Skirmisher
Name : Perseus P1 | Tons: 75 | BV: 1,713 | PV: 40 | Role: Brawler
Name : Perseus P1A | Tons: 75 | BV: 1,661 | PV: 46 | Role: Missile Boat
Name : Perseus P1B | Tons: 75 | BV: 1,776 | PV: 36 | Role: Brawler
Name : Perseus P1C | Tons: 75 | BV: 1,644 | PV: 38 | Role: Brawler
Name : Perseus P1D | Tons: 75 | BV: 1,714 | PV: 45 | Role: Brawler
Name : Rakshasa MDG-1A | Tons: 75 | BV: 1,795 | PV: 45 | Role: Skirmisher
Name : Rakshasa MDG-1B | Tons: 75 | BV: 1,748 | PV: 45 | Role: Skirmisher
Name : Shugenja SJA-7D | Tons: 75 | BV: 1,656 | PV: 45 | Role: Brawler
Name : Spirit Walker A | Tons: 75 | BV: 1,990 | PV: 46 | Role: Brawler
Name : Spirit Walker Prime | Tons: 75 | BV: 2,115 | PV: 43 | Role: Sniper
Name : Stalker STK-4P | Tons: 75 | BV: 1,461 | PV: 39 | Role: Juggernaut
Name : Thanatos TNS-4S | Tons: 75 | BV: 1,844 | PV: 46 | Role: Skirmisher
Name : Toyama TYM-1A | Tons: 75 | BV: 1,714 | PV: 39 | Role: Sniper
Name : Viper (Black Python)   | Tons: 75 | BV: 2,813 | PV: 46 | Role: Skirmisher
Name : Viper (Black Python) 2 | Tons: 75 | BV: 2,520 | PV: 44 | Role: Skirmisher
Name : Viper (Black Python) 5 | Tons: 75 | BV: 2,925 | PV: 46 | Role: Skirmisher
Name : War Dog WR-DG-02FC | Tons: 75 | BV: 1,814 | PV: 38 | Role: Brawler
Name : Woodsman A | Tons: 75 | BV: 2,741 | PV: 52 | Role: Sniper
Name : Woodsman B | Tons: 75 | BV: 2,414 | PV: 52 | Role: Sniper
Name : Woodsman Prime | Tons: 75 | BV: 2,623 | PV: 54 | Role: Brawler
Name : Awesome AWS-8Q | Tons: 80 | BV: 1,605 | PV: 39 | Role: Sniper
Name : Awesome AWS-8R | Tons: 80 | BV: 1,470 | PV: 38 | Role: Missile Boat
Name : Awesome AWS-8T | Tons: 80 | BV: 1,593 | PV: 39 | Role: Missile Boat
Name : Awesome AWS-8V | Tons: 80 | BV: 1,510 | PV: 39 | Role: Sniper
Name : Awesome AWS-9M | Tons: 80 | BV: 1,812 | PV: 41 | Role: Brawler
Name : Awesome AWS-9Ma | Tons: 80 | BV: 1,836 | PV: 42 | Role: Sniper
Name : Awesome AWS-9Q | Tons: 80 | BV: 1,875 | PV: 45 | Role: Sniper
Name : Canis   | Tons: 80 | BV: 2,498 | PV: 44 | Role: Sniper
Name : Charger CGR-1A1 | Tons: 80 | BV: 981 | PV: 18 | Role: Scout
Name : Charger CGR-1A5 | Tons: 80 | BV: 1,468 | PV: 38 | Role: Juggernaut
Name : Charger CGR-1A9 | Tons: 80 | BV: 1,397 | PV: 35 | Role: Skirmisher
Name : Charger CGR-1L | Tons: 80 | BV: 980 | PV: 26 | Role: Skirmisher
Name : Charger CGR-3K | Tons: 80 | BV: 1,656 | PV: 45 | Role: Skirmisher
Name : Charger CGR-C | Tons: 80 | BV: 1,592 | PV: 44 | Role: Skirmisher
Name : Charger CGR-SB "Challenger" | Tons: 80 | BV: 1,604 | PV: 39 | Role: Juggernaut
Name : Cudgel CDG-1B | Tons: 80 | BV: 1,347 | PV: 35 | Role: Juggernaut
Name : Goliath GOL-1H | Tons: 80 | BV: 1,449 | PV: 39 | Role: Sniper
Name : Goliath GOL-3M | Tons: 80 | BV: 1,537 | PV: 37 | Role: Sniper
Name : Goliath GOL-3M2 | Tons: 80 | BV: 1,631 | PV: 38 | Role: Sniper
Name : Grand Crusader GRN-D-01 | Tons: 80 | BV: 1,758 | PV: 45 | Role: Missile Boat
Name : Grand Crusader GRN-D-02 | Tons: 80 | BV: 1,702 | PV: 44 | Role: Missile Boat
Name : Grand Crusader GRN-D-02-B | Tons: 80 | BV: 1,937 | PV: 44 | Role: Sniper
Name : Hatamoto-Chi HTM-26T | Tons: 80 | BV: 1,536 | PV: 38 | Role: Brawler
Name : Hatamoto-Chi HTM-27T | Tons: 80 | BV: 1,607 | PV: 39 | Role: Brawler
Name : Hatamoto-Chi HTM-27T (Daniel II) | Tons: 80 | BV: 1,661 | PV: 48 | Role: Juggernaut
Name : Hatamoto-Chi HTM-28T | Tons: 80 | BV: 2,039 | PV: 46 | Role: Sniper
Name : Hatamoto-Chi HTM-28T (Shin) | Tons: 80 | BV: 2,213 | PV: 50 | Role: Brawler
Name : Hatamoto-Hi HTM-27U | Tons: 80 | BV: 1,627 | PV: 40 | Role: Brawler
Name : Hatamoto-Hi HTM-C | Tons: 80 | BV: 1,627 | PV: 43 | Role: Brawler
Name : Hatamoto-Hi HTM-CM | Tons: 80 | BV: 1,573 | PV: 46 | Role: Brawler
Name : Hatamoto-Kaze HTM-27V | Tons: 80 | BV: 1,595 | PV: 39 | Role: Sniper
Name : Hatamoto-Ku HTM-27W | Tons: 80 | BV: 1,563 | PV: 38 | Role: Sniper
Name : Hatamoto-Mizo HTM-27Y | Tons: 80 | BV: 1,675 | PV: 38 | Role: Sniper
Name : Man O' War (Gargoyle) (Conal) | Tons: 80 | BV: 2,580 | PV: 50 | Role: Skirmisher
Name : Man O' War (Gargoyle) A | Tons: 80 | BV: 2,689 | PV: 47 | Role: Skirmisher
Name : Man O' War (Gargoyle) B | Tons: 80 | BV: 1,843 | PV: 41 | Role: Sniper
Name : Man O' War (Gargoyle) C | Tons: 80 | BV: 2,417 | PV: 46 | Role: Skirmisher
Name : Man O' War (Gargoyle) D | Tons: 80 | BV: 2,499 | PV: 52 | Role: Skirmisher
Name : Man O' War (Gargoyle) E | Tons: 80 | BV: 2,257 | PV: 56 | Role: Skirmisher
Name : Man O' War (Gargoyle) H | Tons: 80 | BV: 2,183 | PV: 50 | Role: Skirmisher
Name : Man O' War (Gargoyle) Prime | Tons: 80 | BV: 1,537 | PV: 38 | Role: Skirmisher
Name : Naga A | Tons: 80 | BV: 1,988 | PV: 52 | Role: Missile Boat
Name : Naga B | Tons: 80 | BV: 2,021 | PV: 53 | Role: Missile Boat
Name : Naga C | Tons: 80 | BV: 1,805 | PV: 52 | Role: Missile Boat
Name : Naga D | Tons: 80 | BV: 1,860 | PV: 52 | Role: Missile Boat
Name : Naga II A | Tons: 80 | BV: 2,160 | PV: 42 | Role: Brawler
Name : Naga II B | Tons: 80 | BV: 2,347 | PV: 46 | Role: Missile Boat
Name : Naga II C | Tons: 80 | BV: 2,177 | PV: 49 | Role: Brawler
Name : Naga II H | Tons: 80 | BV: 2,284 | PV: 47 | Role: Brawler
Name : Naga II Prime | Tons: 80 | BV: 1,840 | PV: 41 | Role: Brawler
Name : Naga Prime | Tons: 80 | BV: 1,840 | PV: 52 | Role: Missile Boat
Name : O-Bakemono OBK-M10 | Tons: 80 | BV: 1,659 | PV: 51 | Role: Missile Boat
Name : Phoenix Hawk IIC   | Tons: 80 | BV: 2,057 | PV: 41 | Role: Sniper
Name : Phoenix Hawk IIC 2 | Tons: 80 | BV: 2,892 | PV: 48 | Role: Missile Boat
Name : Phoenix Hawk IIC 9 | Tons: 80 | BV: 2,469 | PV: 48 | Role: Sniper
Name : Rifleman II RFL-3N-2 | Tons: 80 | BV: 1,543 | PV: 41 | Role: Brawler
Name : Salamander PPR-5S | Tons: 80 | BV: 1,769 | PV: 46 | Role: Missile Boat
Name : Salamander PPR-5T | Tons: 80 | BV: 1,589 | PV: 42 | Role: Missile Boat
Name : Salamander PPR-6S | Tons: 80 | BV: 1,714 | PV: 47 | Role: Missile Boat
Name : Salamander PPR-6T | Tons: 80 | BV: 1,681 | PV: 44 | Role: Missile Boat
Name : Spartan C | Tons: 80 | BV: 2,514 | PV: 52 | Role: Skirmisher
Name : Spartan SPT-N1 | Tons: 80 | BV: 1,498 | PV: 37 | Role: Skirmisher
Name : Spartan SPT-N2 | Tons: 80 | BV: 1,605 | PV: 43 | Role: Skirmisher
Name : Spartan SPT-NF | Tons: 80 | BV: 1,605 | PV: 43 | Role: Skirmisher
Name : Striker STC-2C | Tons: 80 | BV: 1,488 | PV: 36 | Role: Brawler
Name : Striker STC-2D | Tons: 80 | BV: 1,644 | PV: 39 | Role: Brawler
Name : Striker STC-2S | Tons: 80 | BV: 1,466 | PV: 36 | Role: Brawler
Name : Thug THG-10E | Tons: 80 | BV: 1,501 | PV: 39 | Role: Brawler
Name : Thug THG-11E | Tons: 80 | BV: 1,640 | PV: 41 | Role: Brawler
Name : Thug THG-11Eb | Tons: 80 | BV: 1,759 | PV: 41 | Role: Brawler
Name : Victor VTR-9B (Kataga) | Tons: 80 | BV: 1,991 | PV: 46 | Role: Brawler
Name : Victor VTR-9B (Li) | Tons: 80 | BV: 1,625 | PV: 38 | Role: Skirmisher
Name : Victor VTR-9B (Shoji) | Tons: 80 | BV: 1,531 | PV: 40 | Role: Skirmisher
Name : Victor VTR-9D | Tons: 80 | BV: 1,717 | PV: 40 | Role: Skirmisher
Name : Victor VTR-9K | Tons: 80 | BV: 1,717 | PV: 40 | Role: Skirmisher
Name : Victor VTR-9S | Tons: 80 | BV: 1,360 | PV: 36 | Role: Skirmisher
Name : Victor VTR-C | Tons: 80 | BV: 1,717 | PV: 43 | Role: Skirmisher
Name : Warhammer IIC   | Tons: 80 | BV: 2,570 | PV: 50 | Role: Brawler
Name : Warhammer IIC 2 | Tons: 80 | BV: 2,482 | PV: 52 | Role: Missile Boat
Name : Warhammer IIC 3 | Tons: 80 | BV: 2,382 | PV: 49 | Role: Brawler
Name : Zeus (Leonidas) | Tons: 80 | BV: 1,878 | PV: 42 | Role: Sniper
Name : Zeus ZEU-5S | Tons: 80 | BV: 1,474 | PV: 36 | Role: Sniper
Name : Zeus ZEU-5T | Tons: 80 | BV: 1,729 | PV: 40 | Role: Sniper
Name : Zeus ZEU-6A | Tons: 80 | BV: 1,405 | PV: 35 | Role: Brawler
Name : Zeus ZEU-6S | Tons: 80 | BV: 1,348 | PV: 35 | Role: Sniper
Name : Zeus ZEU-6T | Tons: 80 | BV: 1,436 | PV: 34 | Role: Sniper
Name : Zeus ZEU-9S | Tons: 80 | BV: 1,639 | PV: 40 | Role: Sniper
Name : Zeus ZEU-9S2 | Tons: 80 | BV: 1,769 | PV: 43 | Role: Sniper
Name : Zeus ZEU-9S-DC | Tons: 80 | BV: 1,612 | PV: 40 | Role: Sniper
Name : BattleMaster BLR-1D | Tons: 85 | BV: 1,522 | PV: 40 | Role: Brawler
Name : BattleMaster BLR-1G | Tons: 85 | BV: 1,519 | PV: 40 | Role: Brawler
Name : BattleMaster BLR-1Gb | Tons: 85 | BV: 1,825 | PV: 44 | Role: Brawler
Name : BattleMaster BLR-1Gbc | Tons: 85 | BV: 1,825 | PV: 42 | Role: Brawler
Name : BattleMaster BLR-1Gc | Tons: 85 | BV: 1,577 | PV: 43 | Role: Brawler
Name : BattleMaster BLR-1G-DC | Tons: 85 | BV: 1,494 | PV: 41 | Role: Brawler
Name : BattleMaster BLR-1S | Tons: 85 | BV: 1,507 | PV: 42 | Role: Brawler
Name : BattleMaster BLR-2C | Tons: 85 | BV: 1,563 | PV: 45 | Role: Brawler
Name : BattleMaster BLR-3M | Tons: 85 | BV: 1,679 | PV: 42 | Role: Brawler
Name : BattleMaster BLR-3M (Rogers) | Tons: 85 | BV: 1,818 | PV: 46 | Role: Brawler
Name : BattleMaster BLR-3M-DC | Tons: 85 | BV: 1,627 | PV: 43 | Role: Brawler
Name : BattleMaster BLR-3S | Tons: 85 | BV: 1,441 | PV: 40 | Role: Brawler
Name : Black Watch BKW-7R | Tons: 85 | BV: 1,998 | PV: 50 | Role: Juggernaut
Name : Blood Kite   | Tons: 85 | BV: 2,776 | PV: 56 | Role: Sniper
Name : Crockett CRK-5003-0 | Tons: 85 | BV: 1,704 | PV: 41 | Role: Juggernaut
Name : Crockett CRK-5003-1 | Tons: 85 | BV: 1,923 | PV: 46 | Role: Sniper
Name : Crockett CRK-5003-1b | Tons: 85 | BV: 2,307 | PV: 51 | Role: Juggernaut
Name : Gunslinger GUN-1ERD | Tons: 85 | BV: 2,286 | PV: 48 | Role: Juggernaut
Name : Katana (Crockett) CRK-5003-2 | Tons: 85 | BV: 1,629 | PV: 38 | Role: Juggernaut
Name : Katana (Crockett) CRK-5003-C | Tons: 85 | BV: 1,618 | PV: 42 | Role: Juggernaut
Name : Katana (Crockett) CRK-5003-CM | Tons: 85 | BV: 1,554 | PV: 45 | Role: Juggernaut
Name : Longbow LGB-10C | Tons: 85 | BV: 1,898 | PV: 48 | Role: Missile Boat
Name : Longbow LGB-12C | Tons: 85 | BV: 1,686 | PV: 50 | Role: Missile Boat
Name : Longbow LGB-7Q | Tons: 85 | BV: 1,618 | PV: 45 | Role: Missile Boat
Name : Longbow LGB-7V | Tons: 85 | BV: 1,816 | PV: 49 | Role: Missile Boat
Name : Longbow LGB-8C | Tons: 85 | BV: 1,653 | PV: 45 | Role: Missile Boat
Name : Marauder IIC   | Tons: 85 | BV: 2,680 | PV: 51 | Role: Brawler
Name : Marauder IIC 8 | Tons: 85 | BV: 2,554 | PV: 53 | Role: Brawler
Name : Marauder IIC 9 | Tons: 85 | BV: 2,595 | PV: 50 | Role: Sniper
Name : Masakari (Warhawk) A | Tons: 85 | BV: 2,399 | PV: 49 | Role: Sniper
Name : Masakari (Warhawk) B | Tons: 85 | BV: 2,320 | PV: 52 | Role: Brawler
Name : Masakari (Warhawk) C | Tons: 85 | BV: 2,998 | PV: 53 | Role: Sniper
Name : Masakari (Warhawk) D | Tons: 85 | BV: 2,474 | PV: 53 | Role: Sniper
Name : Masakari (Warhawk) F | Tons: 85 | BV: 2,775 | PV: 55 | Role: Sniper
Name : Masakari (Warhawk) H | Tons: 85 | BV: 2,601 | PV: 53 | Role: Brawler
Name : Masakari (Warhawk) I | Tons: 85 | BV: 3,026 | PV: 54 | Role: Sniper
Name : Masakari (Warhawk) Prime | Tons: 85 | BV: 3,194 | PV: 52 | Role: Sniper
Name : Rampage RMP-2G | Tons: 85 | BV: 1,444 | PV: 40 | Role: Juggernaut
Name : Rampage RMP-4G | Tons: 85 | BV: 2,130 | PV: 47 | Role: Sniper
Name : Rampage RMP-4G (Benboudaoud) | Tons: 85 | BV: 1,751 | PV: 44 | Role: Brawler
Name : Rampage RMP-5G | Tons: 85 | BV: 1,933 | PV: 53 | Role: Skirmisher
Name : Sasquatch SQS-TH-001 | Tons: 85 | BV: 1,940 | PV: 45 | Role: Skirmisher
Name : Savage Coyote A | Tons: 85 | BV: 2,852 | PV: 52 | Role: Juggernaut
Name : Savage Coyote B | Tons: 85 | BV: 2,284 | PV: 51 | Role: Juggernaut
Name : Savage Coyote Prime | Tons: 85 | BV: 2,613 | PV: 55 | Role: Juggernaut
Name : Shogun C | Tons: 85 | BV: 3,032 | PV: 58 | Role: Missile Boat
Name : Shogun SHG-2E | Tons: 85 | BV: 1,823 | PV: 43 | Role: Missile Boat
Name : Shogun SHG-2F | Tons: 85 | BV: 1,804 | PV: 41 | Role: Missile Boat
Name : Shogun SHG-2H | Tons: 85 | BV: 2,087 | PV: 52 | Role: Missile Boat
Name : Stalker STK-3F | Tons: 85 | BV: 1,559 | PV: 42 | Role: Juggernaut
Name : Stalker STK-3F (Jagawen) | Tons: 85 | BV: 1,570 | PV: 39 | Role: Juggernaut
Name : Stalker STK-3F (Jamison) | Tons: 85 | BV: 2,707 | PV: 57 | Role: Missile Boat
Name : Stalker STK-3Fb | Tons: 85 | BV: 2,029 | PV: 51 | Role: Juggernaut
Name : Stalker STK-3H | Tons: 85 | BV: 1,624 | PV: 42 | Role: Missile Boat
Name : Stalker STK-4N | Tons: 85 | BV: 1,558 | PV: 41 | Role: Juggernaut
Name : Stalker STK-5M | Tons: 85 | BV: 1,655 | PV: 49 | Role: Juggernaut
Name : Stalker STK-5S | Tons: 85 | BV: 1,423 | PV: 38 | Role: Juggernaut
Name : Tai-sho TSH-7S | Tons: 85 | BV: 1,774 | PV: 52 | Role: Sniper
Name : Thunder Stallion   | Tons: 85 | BV: 2,306 | PV: 53 | Role: Missile Boat
Name : Thunder Stallion 2 "Fire Stallion" | Tons: 85 | BV: 2,575 | PV: 55 | Role: Missile Boat
Name : Wakazashi   | Tons: 85 | BV: 2,909 | PV: 51 | Role: Juggernaut
Name : Akuma AKU-1X | Tons: 90 | BV: 1,959 | PV: 49 | Role: Juggernaut
Name : Cyclops CP-10-Q | Tons: 90 | BV: 1,584 | PV: 44 | Role: Missile Boat
Name : Cyclops CP-10-Z | Tons: 90 | BV: 1,317 | PV: 34 | Role: Juggernaut
Name : Cyclops CP-11-A | Tons: 90 | BV: 1,547 | PV: 38 | Role: Sniper
Name : Cyclops CP-11-A-DC | Tons: 90 | BV: 1,507 | PV: 37 | Role: Sniper
Name : Cyclops CP-11-C | Tons: 90 | BV: 1,553 | PV: 45 | Role: Brawler
Name : Cyclops CP-11-G | Tons: 90 | BV: 1,981 | PV: 47 | Role: Sniper
Name : Cyclops CP-12-K | Tons: 90 | BV: 1,699 | PV: 43 | Role: Brawler
Name : Daboku DCMS-MX90-D | Tons: 90 | BV: 1,290 | PV: 32 | Role: Sniper
Name : Emperor EMP-6A | Tons: 90 | BV: 1,969 | PV: 42 | Role: Juggernaut
Name : Highlander HGN-732 | Tons: 90 | BV: 2,227 | PV: 47 | Role: Sniper
Name : Highlander HGN-732b | Tons: 90 | BV: 2,335 | PV: 53 | Role: Sniper
Name : Highlander HGN-733 | Tons: 90 | BV: 1,801 | PV: 44 | Role: Juggernaut
Name : Highlander HGN-733C | Tons: 90 | BV: 1,857 | PV: 44 | Role: Juggernaut
Name : Highlander HGN-733P | Tons: 90 | BV: 1,865 | PV: 46 | Role: Sniper
Name : Highlander HGN-736 | Tons: 90 | BV: 2,255 | PV: 54 | Role: Sniper
Name : Highlander IIC   | Tons: 90 | BV: 2,979 | PV: 58 | Role: Missile Boat
Name : Juggernaut JG-R9T1 | Tons: 90 | BV: 1,719 | PV: 43 | Role: Juggernaut
Name : Kingfisher A | Tons: 90 | BV: 2,261 | PV: 49 | Role: Brawler
Name : Kingfisher B | Tons: 90 | BV: 2,472 | PV: 49 | Role: Brawler
Name : Kingfisher C | Tons: 90 | BV: 2,644 | PV: 52 | Role: Brawler
Name : Kingfisher D | Tons: 90 | BV: 2,364 | PV: 48 | Role: Sniper
Name : Kingfisher H | Tons: 90 | BV: 2,525 | PV: 52 | Role: Brawler
Name : Kingfisher Prime | Tons: 90 | BV: 2,401 | PV: 54 | Role: Brawler
Name : Mauler MAL-1PT5 | Tons: 90 | BV: 1,400 | PV: 40 | Role: Sniper
Name : Mauler MAL-1PT6 | Tons: 90 | BV: 1,270 | PV: 47 | Role: Sniper
